Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
North America,NAC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,27.75554339,27.02430844,26.9251218,24.84462315,24.84456287,24.80739556,23.86925631,24.61783783,22.68520461,23.389043,22.27773214,22.11553345,21.5727563,20.56904048,22.96083176,22.08373103,20.48358937,17.32622136,19.48797188,19.36442045,18.91382633,18.71195419,20.6171201,21.0420281,20.34215369,19.06466796,19.43651346,17.20321898,15.32832086,15.087426,15.45903832,15.84257004,15.04936117,15.45999373,14.78092936,15.77704221,16.71962748,16.10006517,14.37681898,14.00101409,13.20201762,11.77222045,13.34011448,13.25931822,12.88323336,12.96866144,13.18930887,12.45700815,12.7419069,13.48602097,12.37039179,14.04642314,13.41723772,13.37382787,12.90641319,12.70890268,,,,
North America,NAC,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,47.49135344,47.71586847,47.84812965,49.43181128,49.08282794,49.81489153,49.17605395,47.90258522,47.83876744,45.52897008,43.11635867,41.77561991,41.33138348,42.13023164,40.12248558,40.50181616,42.18068797,42.17291793,40.1903783,43.29091486,46.49423671,47.75683426,48.6390447,49.7436801,50.66385307,51.2546122,49.99105466,51.34003087,51.71173658,49.17288779,48.33566835,47.82481691,48.28713658,48.23796441,47.3761857,46.59870318,47.68110042,48.86019879,48.37910564,47.74338712,48.49671163,47.39870974,46.60278968,47.2635612,46.14217038,46.09080247,45.43557655,44.79978127,44.73647742,41.26809375,41.80613676,39.2858326,34.78521839,35.87847028,35.65261279,30.92544456,,,,
North America,NAC,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,2.620087336,2.421875,2.546816479,2.9342723,2.648050072,2.786112302,2.791878173,2.798327436,2.820874471,2.858518772,1.997896951,1.637622779,1.959788328,2.14655872,2.087416698,2.163081575,3.722773954,3.437096961,3.734538086,3.550373793,3.284776818,3.793847474,2.939073537,2.94169918,3.101784176,3.098533686,3.04061937,3.466935085,4.102002908,5.162679332,4.894476956,5.401202218,5.138765741,5.648644981,4.995656709,4.811816187,4.834451923,4.792389242,5.080092077,5.389382861,5.23148928,5.500626621,5.763425116,5.484434416,5.182737111,5.247253664,5.460086694,5.64258631,,
North America,NAC,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,1086799867,1429073544,1587100818,1698457995,1815252231,3677787694,3850006769,4737014592,5142820121,5476925500,6990125395,5803208422,6090873189,6923511554,7573697495,8146173491,9935815131,12133967104,15843261031,16179266248,16921288899,16520957066,18936208782,19539418345,20849252152,23432938368,26892207588,30977120741,31428395055,33538375146,39266123416,43018245445,43450685819,43093295252,43959796790,46008845596,50131787727,,
Namibia,NAM,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4107963111,0.3785396669,0.7301597401,2.23306186,0.716102138,0.5404966158,0.442769088,0.4456278048,0.5411163052,0.6997203268,0.5228730587,0.6267381579,0.6465783917,0.6415731255,0.8675800071,0.5905627275,0.1735365146,0.3133440362,,
Namibia,NAM,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.907420954,4.874562659,4.219179344,5.451615429,5.463849906,4.830133909,6.300468488,4.786237181,3.98747425,4.420551346,3.590538363,3.622383708,3.104093904,3.513378263,3.01819683,2.979676217,3.0761441,3.082819693,,
Namibia,NAM,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.006172051,0.009032145,0.058750679,0.286745093,0.336217708,1.644739547,2.416979442,2.633699769,3.359839886,3.804715615,4.010046644,4.398870647,4.835610778,5.329003772,6.5,11.6,12,12.9414,13.9,14.84,25.68785182,31.03334594,51,,
Namibia,NAM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.607282925,11.12810723,29.16004491,33.13170749,42.66680742,63.06957006,78.45495477,119.4537758,149.4942316,
Namibia,NAM,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,24,64,74,97,146,185,287,366,
Namibia,NAM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006913203,0.010044047,0.012758446,0.01566022,0.022921188,0.445283674,0.816526004,1.095917,1.60017336,1.812773074,3.041508417,2.728659855,2.737788085,2.531061336,
Namibia,NAM,Fixed broadband subscriptions,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,198,256,320,477,9435,17610,24053,35740,41212,70408,64343,65779,61968,
Namibia,NAM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,1.73462726,,,,,2.093264711,,,,,2.324247158,,,,,2.531856558,2.574344495,2.618444322,2.662572222,2.704318507,2.741728253,3.052895579,3.438590395,3.79982185,3.78566592,3.755796446,3.709892832,3.652479762,3.648910317,3.65567348,3.698779752,3.856642021,4.019491641,4.292261403,4.383907246,4.822205773,5.143088342,5.883516918,6.114265156,6.133880316,6.13940602,6.437451472,6.557466475,6.778715748,6.706084933,7.171003756,6.907209749,6.886121901,7.113655027,7.144106516,7.412569129,7.375116961,7.802548133,8.217208087,8.031633356,7.883998645,7.966475604,8.034726902,6.935789349,
Namibia,NAM,Fixed telephone subscriptions,IT.MLT.MAIN,11000,,,,,15000,,,,,19000,,,,,24000,25000,26000,27000,28000,29000,33000,38000,43000,44000,45000,46000,47000,48769,50668,53000,56939,60974,66749,69784,78499,85549,99904,105877,108193,110176,117398,121413,127380,127935,138997,136163,138171,145360,148672,157063,159059,171249,183532,182593,182507,187853,193045,169809,
Namibia,NAM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215005544,0.399428152,0.736146315,1.126100763,1.700816222,4.569337184,5.845349383,8.101438653,11.90298422,14.9965011,23.15701226,30.88524068,39.88359912,51.48297391,78.40180217,92.0334102,101.7525402,97.81527377,122.1358061,117.4872868,110.1478506,112.803281,111.552451,112.7023597,
Namibia,NAM,Mobile cellular subscriptions,IT.CEL.SETS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,6644,12500,19500,30000,82000,106600,150000,223671,286095,448857,608846,800270,1052000,1631576,1950072,2194495,2146833,2727913,2670983,2549817,2659951,2680196,2759293,
Namibia,NAM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148234,183605,265663,256276,223711,337124,304792,255246,255246,255246,351428,360214,
Namibia,NAM,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28,6.61,8.52,8.37,11.12,13.61,14.45,12.02,15.18,15.5,18.94,18.45,15.48,14.99,15.31,
Namibia,NAM,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455000,163200,178700,198800,224600,236800,214500,213700,214100,247147,215237,222009,265655,282915,399280,400947,430741,452167,454855,485849,540867.9,632330.085,510000,522216,553322,558713,623076,602893,
Namibia,NAM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11.10000038,21.79999924,25.39999962,27.29999924,28.70000076,35.29999924,,36.70000076,76.007,74.744,21.059,45.675,56.479,0,0,,,0,0.484,0.692604,0.8883884965,0.677064,34.36805,30.302405,21.084889,22.206886,26.293869,
Namibia,NAM,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8100,9400,6300,6300,6800,7200,7400,7500,5500,5161,5131,5080,6034,6137,6455,6513,6942,5450,5439,8836,9400,11711,8568,9197,10606,11759,13876,14543,
Namibia,NAM,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.005208238,5.263301474,5.416772884,5.641184793,5.5,5.4,5.3,5.2,5.178322257,5.2,5.2,,
Namibia,NAM,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,332,364,1608,739,3423,2060,
Namibia,NAM,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3861,3372,3579,3890,4110,3718,3375,
Namibia,NAM,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000,,,,1000000,,,,,,,,,,,,,,,,,51370000,70000000,
Namibia,NAM,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000,,,,1000000,,,,,,,,,,,,,,,,,51370000,77000000,
Namibia,NAM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,9261.556272,,,,,8173.143264,,,,,7088.950214,,,,,6203.698855,,,,,5574.136009,,,,,4787.079858,,,,,4060.758439,,,,,3627.729042,,,,,3326.990807,,,,,3070.001007,,,,,2806.654322,,2709.562203,,,,,
Namibia,NAM,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,,6.16,,,,,6.16,,,,,6.16,,,,,6.16,,,,,6.16,,,,,6.16,,,,,6.16,,,,,6.16,,,,,6.16,,,,,6.16,,,,,6.16,,6.16,,,,,
Namibia,NAM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.272727273,,,,,4.037337662,,,,,4.332792208,,,,,4.576298701,,,,,,,,,,,,,,,,,
Namibia,NAM,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,0.2487,,,,0.2669,,,,,,,0.2819,,,,,,,,,,,,,,,,,
Namibia,NAM,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.213,,,,3.846,,,,,,,4.861,,,,,,,,,,,,,,,,,
Namibia,NAM,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.51,,,,26.01,,,,,,,25.35,,,,,,,,,,,,,,,,,
Namibia,NAM,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,82.14,,,,,,68.27,,,,70.15,,,,,,,69.79,,,,,,,,,,,,,,,,,
Namibia,NAM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042.408906,1005.301399,1076.457413,954.8806336,953.3960126,1034.641555,990.5584818,1086.254121,1156.555031,1052.062025,1090.108309,1127.180165,1169.698321,1453.548561,1521.420612,1606.540196,1606.268384,1638.939921,1583.339901,1586.219851,1610.793522,1660.755683,1692.403437,1652.569026,,,,,
Namibia,NAM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.311735061,0.5982905983,2.313624679,2.402745995,1.024765158,2.015677492,2.647975078,1.177625123,2.398676592,0,0,0.0699790063,0.07037297678,0.1450326323,0.06024096386,0.6226650062,0.1903553299,0.6361323155,0.2013422819,0.2298850575,0.4195804196,1.278149726,1.352366642,0.867823765,1.7578125,,,,
Namibia,NAM,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Namibia,NAM,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Namibia,NAM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.39884809,20,16.79520137,22.88329519,19.72672929,24.63605823,38.78504673,30.12757605,18.36228288,14.4989339,18.16680429,16.09517145,15.13019001,10.80493111,23.07228916,21.85554172,22.71573604,20.54707379,17.11409396,25.21072797,25.17482517,25.92818016,27.72351615,36.24833111,,,,,
Namibia,NAM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.17638589,98.20512821,82.86203942,76.88787185,96.84030743,95.63269877,95.01557632,97.35034347,96.69148056,99.21819474,100,99.58012596,99.85925405,99.12980421,99.75903614,94.14694894,97.84263959,88.74045802,94.56375839,95.55555556,98.18181818,97.80888618,95.56724267,99.13217623,97.78645833,,,,
Namibia,NAM,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51187905,1.196581197,14.8243359,20.70938215,2.134927412,2.35162374,2.336448598,1.472031403,0.9098428453,0.7818052594,0,0.3498950315,0.07037297678,0.7251631617,0.1807228916,5.230386052,1.967005076,10.62340967,5.234899329,4.214559387,1.398601399,0.9129640901,3.080390684,0,0.4557291667,,,,
Namibia,NAM,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.164222874,3.605408112,4.479768786,3.635144199,3.402913677,2.894621775,2.399338114,2.055263759,1.880530973,2.145096625,3.492049631,1.71004641,1.488643996,2.064209917,3.261095193,4.071131127,3.206917114,2.705442335,2.337304272,2.657270528,4.81348259,1.884186112,1.307028644,2.218440719,2.568645696,2.542307764,2.928373225,5.126494001,,
Namibia,NAM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5488302.733,5214906.666,7608657.858,8293189.443,8814919.086,9125785.583,8094248.374,7812564.992,6150190.362,5892531.411,6070109.494,4788591.01,3956885.323,8555999.335,15501647.67,16797713.82,16858651.57,16195326.58,12964596.8,16521073.08,32704630.5,15134390.32,12131099.56,13003825.14,25653492.39,22318554.16,17285541.03,37322913.18,,
New Caledonia,NCL,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1814450666,0.3421837697,0.3328990133,0.1644849045,0.3731672091,0.2040820398,0.2058093569,0.0632603581,0.158935752,5.369455446,0.1285034384,0.134444899,0.2088589023,0.3352234295,0.2275575612,0.5114945259,,,,
New Caledonia,NCL,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.930921321,5.317172619,4.959237128,4.57705355,4.878352372,4.556610038,4.091641251,3.337879368,3.246140061,4.434739082,3.286407696,3.366360747,3.343575987,3.586296477,3.37422464,2.677916531,,,,
New Caledonia,NCL,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0.005179013,0.252983946,0.989334969,1.936042825,5.688147323,13.93954882,18.23710978,22.38979742,26.40833447,30.29804621,32.35901475,33.51571468,35.05,34.51,33.99,42,50,58,66,70,74.00175279,,82.0058408,,
New Caledonia,NCL,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.1281281,172.9899744,320.4633205,379.2907263,552.1357956,785.6093979,1280.057856,2857.142857,3326.761952,
New Caledonia,NCL,Secure Internet servers,IT.NET.SECR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,44,83,100,148,214,354,801,945,
New Caledonia,NCL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059595563,0.310446067,0.72760901,2.209693279,4.060192352,6.502313175,8.348710193,10.31840937,13.24389707,15.06585097,16.63736024,18.37692258,20.28443624,21.77493753,20.42720381,,,,
New Caledonia,NCL,Fixed broadband subscriptions,IT.NET.BBND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,700,1668,5146,9600,15601,20315,25455,33121,38196,42767,47900,53600,58300,55371,,,,
New Caledonia,NCL,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,3.0670288,,,,,3.399122807,,,,,4.462420721,,,,,6.832279064,6.931349824,7.783516404,8.127009474,8.517314804,9.121975418,9.640107188,10.38552847,11.02713255,11.71404971,11.98215179,12.82760537,13.62263166,14.63915384,15.97426658,16.66236145,18.05421714,19.64320678,21.11837802,22.08743663,22.62109854,22.98930589,23.36714455,23.67583727,23.80531639,23.47550732,22.89417724,23.06170781,22.65184694,22.88960551,23.39262906,24.09035969,24.74366193,25.54003932,26.96123318,28.47822914,29.64202074,30.69214626,32.16748284,33.05457927,28.6717208,,,,
New Caledonia,NCL,Fixed telephone subscriptions,IT.MLT.MAIN,2394,,,,,3100,,,,,4700,,,,,8900,9300,10700,11400,12160,13240,14210,15530,16720,18010,18690,20312,21915,23958,26643,28382,31475,35114,38748,41605,43725,45574,47479,49259,50652,51005,50709,52000,51928,53306,55310,57800,60209,63006,67426,72200,76196,80000,85000,88500,77719,,,,
New Caledonia,NCL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42681318,1.039144471,2.558234533,6.267543354,11.96093544,22.98901362,30.66327153,35.47955047,42.36228647,50.0006441,56.78559647,64.60217563,72.47329769,79.6424735,83.80950477,87.09565451,88.42889043,88.62357234,91.01505438,90.79738103,96.02014277,,,,
New Caledonia,NCL,Mobile cellular subscriptions,IT.CEL.SETS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,2060,5198,13040,25450,49948,67917,80000,97113,116443,134265,155000,176350,196474,209595,220811,227310,231000,240500,243100,260277,,,,
New Caledonia,NCL,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83205,119661,119147,90574,95277,96000,95000,113000,113000,114500,113000,117181,
New Caledonia,NCL,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83,10.34,9,8.81,9.23,8.74,9.37,9.17,9.41,9.23,9.51,8.58,9.87,10.38,9.7,
New Caledonia,NCL,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Air transport, passengers carried",IS.AIR.PSGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Trademark applications, resident, by count",IP.TMK.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
