"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"IPINSCAN","Computed Tomography scanners, total","NBMILPNB","Per million population","FIN","Finland","2015","2015",21.53,,
"IPINSCAN","Computed Tomography scanners, total","NBMILPNB","Per million population","FIN","Finland","2016","2016",24.2,,
"IPINSCAN","Computed Tomography scanners, total","NBMILPNB","Per million population","FIN","Finland","2017","2017",24.51,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2000","2000",13.52,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2001","2001",13.69,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2002","2002",13.27,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2003","2003",14,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2004","2004",14.15,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2005","2005",14.68,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2006","2006",14.81,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2007","2007",16.45,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2009","2009",20.42,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2010","2010",21.07,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2011","2011",21.34,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2012","2012",21.8,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2013","2013",21.7,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2014","2014",21.42,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2015","2015",21.53,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2016","2016",24.2,,
"IPINSCAH","Computed Tomography scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2017","2017",24.51,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2000","2000",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2001","2001",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2002","2002",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2003","2003",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2004","2004",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2005","2005",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2006","2006",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2007","2007",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2008","2008",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2009","2009",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2010","2010",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2011","2011",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2012","2012",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2013","2013",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2014","2014",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2015","2015",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2016","2016",0,,
"IPINSCAA","Computed Tomography scanners, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2017","2017",0,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2000","2000",9.85,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2001","2001",10.99,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2002","2002",12.5,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2003","2003",13.04,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2004","2004",13.96,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2005","2005",14.68,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2006","2006",15.19,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2007","2007",15.32,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2008","2008",15.62,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2009","2009",15.73,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2010","2010",18.65,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2011","2011",20.23,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2012","2012",21.61,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2013","2013",22.06,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2014","2014",23.25,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2015","2015",25.91,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2016","2016",25.48,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2017","2017",27.05,,
"IPINMRIM","Magnetic Resonance Imaging units, total","NBMILPNB","Per million population","FIN","Finland","2018","2018",27.39,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2000","2000",9.85,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2001","2001",10.99,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2002","2002",12.5,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2003","2003",13.04,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2004","2004",13.96,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2005","2005",14.68,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2006","2006",15.19,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2007","2007",15.32,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2008","2008",15.62,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2009","2009",15.73,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2010","2010",18.65,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2011","2011",20.23,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2012","2012",21.61,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2013","2013",22.06,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2014","2014",23.25,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2015","2015",25.91,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2016","2016",25.48,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2017","2017",27.05,,
"IPINMRIH","Magnetic Resonance Imaging units, in hospitals","NBMILPNB","Per million population","FIN","Finland","2018","2018",27.39,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2000","2000",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2001","2001",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2002","2002",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2003","2003",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2004","2004",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2005","2005",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2006","2006",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2007","2007",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2008","2008",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2009","2009",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2010","2010",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2011","2011",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2012","2012",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2013","2013",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2014","2014",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2015","2015",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2016","2016",0,,
"IPINMRIA","Magnetic Resonance Imaging units, in ambulatory sector","NBMILPNB","Per million population","FIN","Finland","2017","2017",0,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2000","2000",0.39,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2001","2001",0.39,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2002","2002",0.38,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2003","2003",0.58,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2004","2004",0.77,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2005","2005",0.95,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2006","2006",0.95,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2009","2009",1.5,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2010","2010",1.49,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2011","2011",1.86,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2012","2012",2.22,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2013","2013",2.21,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2014","2014",2.38,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2015","2015",2.55,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2016","2016",2.55,,
"IPINPETS","Positron Emission Tomography (PET) scanners, total","NBMILPNB","Per million population","FIN","Finland","2017","2017",2.9,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2000","2000",0.39,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2001","2001",0.39,,
"IPINPETH","Positron Emission Tomography (PET) scanners, in hospitals","NBMILPNB","Per million population","FIN","Finland","2002","2002",0.38,,
