Country,Variable,Year,Value
Israel,"Radiation therapy equipment, total",2005,26.0
Israel,"Radiation therapy equipment, total",2006,26.0
Israel,"Radiation therapy equipment, total",2007,26.0
Israel,"Radiation therapy equipment, total",2008,27.0
Israel,"Radiation therapy equipment, total",2009,28.0
Israel,"Radiation therapy equipment, total",2010,28.0
Israel,"Radiation therapy equipment, total",2011,28.0
Israel,"Radiation therapy equipment, total",2012,30.0
Israel,"Radiation therapy equipment, total",2013,31.0
Israel,"Radiation therapy equipment, total",2014,31.0
Israel,"Radiation therapy equipment, total",2015,31.0
Israel,"Radiation therapy equipment, total",2016,31.0
Israel,"Radiation therapy equipment, total",2017,31.0
Israel,"Radiation therapy equipment, total",2018,30.0
Israel,"Radiation therapy equipment, in hospitals",2000,20.0
Israel,"Radiation therapy equipment, in hospitals",2001,21.0
Israel,"Radiation therapy equipment, in hospitals",2002,21.0
Israel,"Radiation therapy equipment, in hospitals",2003,22.0
Israel,"Radiation therapy equipment, in hospitals",2004,21.0
Israel,"Radiation therapy equipment, in hospitals",2005,26.0
Israel,"Radiation therapy equipment, in hospitals",2006,26.0
Israel,"Radiation therapy equipment, in hospitals",2007,26.0
Israel,"Radiation therapy equipment, in hospitals",2008,27.0
Israel,"Radiation therapy equipment, in hospitals",2009,28.0
Israel,"Radiation therapy equipment, in hospitals",2010,28.0
Israel,"Radiation therapy equipment, in hospitals",2011,28.0
Israel,"Radiation therapy equipment, in hospitals",2012,30.0
Israel,"Radiation therapy equipment, in hospitals",2013,31.0
Israel,"Radiation therapy equipment, in hospitals",2014,31.0
Israel,"Radiation therapy equipment, in hospitals",2015,31.0
Israel,"Radiation therapy equipment, in hospitals",2016,31.0
Israel,"Radiation therapy equipment, in hospitals",2017,31.0
Israel,"Radiation therapy equipment, in hospitals",2018,30.0
Israel,"Radiation therapy equipment, in ambulatory sector",2000,1.0
Israel,"Radiation therapy equipment, in ambulatory sector",2001,1.0
Israel,"Radiation therapy equipment, in ambulatory sector",2002,1.0
Israel,"Radiation therapy equipment, in ambulatory sector",2003,1.0
Israel,"Radiation therapy equipment, in ambulatory sector",2004,1.0
Israel,"Radiation therapy equipment, in ambulatory sector",2005,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2006,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2007,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2008,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2009,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2010,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2011,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2012,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2013,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2014,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2015,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2016,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2017,0.0
Israel,"Radiation therapy equipment, in ambulatory sector",2018,0.0
Russia,"Computed Tomography scanners, total",2000,378.0
Russia,"Computed Tomography scanners, total",2001,389.0
Russia,"Computed Tomography scanners, total",2002,403.0
Russia,"Computed Tomography scanners, total",2004,478.0
Russia,"Computed Tomography scanners, total",2005,539.0
Russia,"Computed Tomography scanners, total",2006,576.0
Russia,"Computed Tomography scanners, total",2007,628.0
Russia,"Computed Tomography scanners, total",2008,712.0
Russia,"Computed Tomography scanners, total",2009,855.0
Russia,"Computed Tomography scanners, total",2010,982.0
Russia,"Computed Tomography scanners, total",2011,1104.0
Russia,"Computed Tomography scanners, total",2012,1301.0
Russia,"Computed Tomography scanners, total",2013,1619.0
Russia,"Computed Tomography scanners, total",2014,1754.0
Russia,"Computed Tomography scanners, total",2015,1839.0
Russia,"Computed Tomography scanners, total",2016,1871.0
Russia,"Computed Tomography scanners, total",2017,1909.0
Russia,"Computed Tomography scanners, total",2018,1963.0
Russia,"Magnetic Resonance Imaging units, total",2000,165.0
Russia,"Magnetic Resonance Imaging units, total",2001,162.0
Russia,"Magnetic Resonance Imaging units, total",2002,191.0
Russia,"Magnetic Resonance Imaging units, total",2003,201.0
Russia,"Magnetic Resonance Imaging units, total",2004,196.0
Russia,"Magnetic Resonance Imaging units, total",2005,221.0
Russia,"Magnetic Resonance Imaging units, total",2006,302.0
Russia,"Magnetic Resonance Imaging units, total",2007,287.0
Russia,"Magnetic Resonance Imaging units, total",2008,322.0
Russia,"Magnetic Resonance Imaging units, total",2009,358.0
Russia,"Magnetic Resonance Imaging units, total",2010,358.0
Russia,"Magnetic Resonance Imaging units, total",2011,375.0
Russia,"Magnetic Resonance Imaging units, total",2012,597.0
Russia,"Magnetic Resonance Imaging units, total",2013,573.0
Russia,"Magnetic Resonance Imaging units, total",2014,639.0
Russia,"Magnetic Resonance Imaging units, total",2015,680.0
Russia,"Magnetic Resonance Imaging units, total",2016,663.0
Russia,"Magnetic Resonance Imaging units, total",2017,676.0
Russia,"Magnetic Resonance Imaging units, total",2018,711.0
Slovenia,"Computed Tomography scanners, total",2004,18.0
Slovenia,"Computed Tomography scanners, total",2005,20.0
Slovenia,"Computed Tomography scanners, total",2006,21.0
Slovenia,"Computed Tomography scanners, total",2007,22.0
Slovenia,"Computed Tomography scanners, total",2008,25.0
Slovenia,"Computed Tomography scanners, total",2009,24.0
Slovenia,"Computed Tomography scanners, total",2010,26.0
Slovenia,"Computed Tomography scanners, total",2011,26.0
Slovenia,"Computed Tomography scanners, total",2012,26.0
Slovenia,"Computed Tomography scanners, total",2013,25.0
Slovenia,"Computed Tomography scanners, total",2014,27.0
Slovenia,"Computed Tomography scanners, total",2015,27.0
Slovenia,"Computed Tomography scanners, total",2016,29.0
Slovenia,"Computed Tomography scanners, total",2017,31.0
Slovenia,"Computed Tomography scanners, total",2018,33.0
Slovenia,"Computed Tomography scanners, in hospitals",2004,15.0
Slovenia,"Computed Tomography scanners, in hospitals",2005,16.0
Slovenia,"Computed Tomography scanners, in hospitals",2006,17.0
Slovenia,"Computed Tomography scanners, in hospitals",2007,18.0
Slovenia,"Computed Tomography scanners, in hospitals",2008,21.0
Slovenia,"Computed Tomography scanners, in hospitals",2009,21.0
Slovenia,"Computed Tomography scanners, in hospitals",2010,23.0
Slovenia,"Computed Tomography scanners, in hospitals",2011,23.0
Slovenia,"Computed Tomography scanners, in hospitals",2012,23.0
Slovenia,"Computed Tomography scanners, in hospitals",2013,22.0
Slovenia,"Computed Tomography scanners, in hospitals",2014,24.0
Slovenia,"Computed Tomography scanners, in hospitals",2015,24.0
Slovenia,"Computed Tomography scanners, in hospitals",2016,25.0
Slovenia,"Computed Tomography scanners, in hospitals",2017,26.0
Slovenia,"Computed Tomography scanners, in hospitals",2018,28.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2004,3.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2005,4.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2006,4.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2007,4.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2008,4.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2009,3.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2010,3.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2011,3.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2012,3.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2013,3.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2014,3.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2015,3.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2016,4.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2017,5.0
Slovenia,"Computed Tomography scanners, in ambulatory sector",2018,5.0
Slovenia,"Magnetic Resonance Imaging units, total",2002,6.0
Slovenia,"Magnetic Resonance Imaging units, total",2006,13.0
Slovenia,"Magnetic Resonance Imaging units, total",2008,13.0
Slovenia,"Magnetic Resonance Imaging units, total",2009,15.0
Slovenia,"Magnetic Resonance Imaging units, total",2010,16.0
Slovenia,"Magnetic Resonance Imaging units, total",2011,18.0
Slovenia,"Magnetic Resonance Imaging units, total",2012,18.0
Slovenia,"Magnetic Resonance Imaging units, total",2013,19.0
Slovenia,"Magnetic Resonance Imaging units, total",2014,19.0
Slovenia,"Magnetic Resonance Imaging units, total",2015,19.0
Slovenia,"Magnetic Resonance Imaging units, total",2016,23.0
Slovenia,"Magnetic Resonance Imaging units, total",2017,24.0
Slovenia,"Magnetic Resonance Imaging units, total",2018,25.0
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2002,4.0
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2006,8.0
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2008,8.0
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2009,10.0
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2010,11.0
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2011,13.0
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2012,13.0
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2013,14.0
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2014,14.0
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2015,14.0
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2016,16.0
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2017,17.0
Slovenia,"Magnetic Resonance Imaging units, in hospitals",2018,17.0
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2002,2.0
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2006,5.0
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2008,5.0
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2009,5.0
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2010,5.0
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2011,5.0
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2012,5.0
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2013,5.0
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2014,5.0
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2015,5.0
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2016,7.0
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2017,7.0
Slovenia,"Magnetic Resonance Imaging units, in ambulatory sector",2018,8.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2004,1.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2005,1.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2006,1.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2007,1.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2008,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2009,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2010,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2011,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2012,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2013,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2014,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2015,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2016,3.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2017,3.0
Slovenia,"Positron Emission Tomography (PET) scanners, total",2018,3.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2004,1.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2005,1.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2006,1.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2007,1.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2008,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2009,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2010,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2011,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2012,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2013,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2014,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2015,2.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2016,3.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2017,3.0
Slovenia,"Positron Emission Tomography (PET) scanners, in hospitals",2018,3.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2004,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2005,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2006,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2007,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2008,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2009,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2010,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2011,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2012,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2013,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2014,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2015,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2016,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2017,0.0
Slovenia,"Positron Emission Tomography (PET) scanners, in ambulatory sector",2018,0.0
Slovenia,"Gamma cameras, total",2004,12.0
Slovenia,"Gamma cameras, total",2005,13.0
Slovenia,"Gamma cameras, total",2006,13.0
Slovenia,"Gamma cameras, total",2007,14.0
Slovenia,"Gamma cameras, total",2008,14.0
Slovenia,"Gamma cameras, total",2009,16.0
Slovenia,"Gamma cameras, total",2010,17.0
Slovenia,"Gamma cameras, total",2011,17.0
Slovenia,"Gamma cameras, total",2012,17.0
Slovenia,"Gamma cameras, total",2013,17.0
Slovenia,"Gamma cameras, total",2014,17.0
Slovenia,"Gamma cameras, total",2015,17.0
Slovenia,"Gamma cameras, total",2016,17.0
Slovenia,"Gamma cameras, total",2017,17.0
Slovenia,"Gamma cameras, total",2018,17.0
Slovenia,"Gamma cameras, in hospitals",2004,12.0
Slovenia,"Gamma cameras, in hospitals",2005,13.0
Slovenia,"Gamma cameras, in hospitals",2006,13.0
Slovenia,"Gamma cameras, in hospitals",2007,14.0
Slovenia,"Gamma cameras, in hospitals",2008,14.0
Slovenia,"Gamma cameras, in hospitals",2009,16.0
Slovenia,"Gamma cameras, in hospitals",2010,17.0
Slovenia,"Gamma cameras, in hospitals",2011,17.0
Slovenia,"Gamma cameras, in hospitals",2012,17.0
Slovenia,"Gamma cameras, in hospitals",2013,17.0
Slovenia,"Gamma cameras, in hospitals",2014,17.0
Slovenia,"Gamma cameras, in hospitals",2015,17.0
Slovenia,"Gamma cameras, in hospitals",2016,17.0
Slovenia,"Gamma cameras, in hospitals",2017,17.0
Slovenia,"Gamma cameras, in hospitals",2018,17.0
Slovenia,"Gamma cameras, in ambulatory sector",2004,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2005,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2006,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2007,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2008,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2009,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2010,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2011,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2012,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2013,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2014,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2015,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2016,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2017,0.0
Slovenia,"Gamma cameras, in ambulatory sector",2018,0.0
