Country,Variable,Year,Value
Ireland,Hospitals,2010,21.71
Ireland,Hospitals,2011,21.4
Ireland,Hospitals,2012,20.65
Ireland,Hospitals,2016,18.08
Ireland,Hospitals,2017,17.89
Ireland,General hospitals,2000,13.93
Ireland,General hospitals,2001,13.71
Ireland,General hospitals,2002,13.48
Ireland,General hospitals,2003,13.26
Ireland,General hospitals,2004,13.27
Ireland,General hospitals,2005,12.98
Ireland,General hospitals,2006,12.4
Ireland,General hospitals,2007,11.82
Ireland,General hospitals,2008,11.58
Ireland,General hospitals,2009,12.57
Ireland,General hospitals,2010,12.28
Ireland,General hospitals,2011,12.23
Ireland,General hospitals,2012,11.96
Ireland,General hospitals,2016,11.78
Ireland,General hospitals,2017,11.65
Ireland,For-profit privately owned hospitals,2009,5.51
Ireland,For-profit privately owned hospitals,2010,5.48
Ireland,For-profit privately owned hospitals,2011,5.46
Ireland,For-profit privately owned hospitals,2012,5.22
Ireland,For-profit privately owned hospitals,2016,4.0
Ireland,For-profit privately owned hospitals,2017,3.95
Italy,Hospitals,2000,23.2
Italy,Hospitals,2001,22.94
Italy,Hospitals,2002,22.54
Italy,Hospitals,2003,22.35
Italy,Hospitals,2004,22.47
Italy,Hospitals,2005,22.34
Italy,Hospitals,2006,22.07
Italy,Hospitals,2007,21.75
Italy,Hospitals,2008,21.4
Italy,Hospitals,2009,21.0
Italy,Hospitals,2010,20.75
Italy,Hospitals,2011,19.94
Italy,Hospitals,2012,19.42
Italy,Hospitals,2013,18.84
Italy,Hospitals,2014,18.44
Italy,Hospitals,2015,18.36
Italy,Hospitals,2016,17.98
Italy,Hospitals,2017,17.56
Italy,General hospitals,2000,20.2
Italy,General hospitals,2001,20.08
Italy,General hospitals,2002,19.94
Italy,General hospitals,2003,19.33
Italy,General hospitals,2004,19.17
Italy,General hospitals,2005,19.37
Italy,General hospitals,2006,19.26
Italy,General hospitals,2007,19.41
Italy,General hospitals,2008,18.6
Italy,General hospitals,2009,18.29
Italy,General hospitals,2010,18.15
Italy,General hospitals,2011,17.25
Italy,General hospitals,2012,16.83
Italy,General hospitals,2013,16.27
Italy,General hospitals,2014,15.74
Italy,General hospitals,2015,15.63
Italy,General hospitals,2016,15.31
Italy,General hospitals,2017,14.83
Italy,Publicly owned hospitals,2007,9.69
Italy,Publicly owned hospitals,2008,9.47
Italy,Publicly owned hospitals,2009,9.31
Italy,Publicly owned hospitals,2010,9.19
Italy,Publicly owned hospitals,2011,8.56
Italy,Publicly owned hospitals,2012,8.25
Italy,Publicly owned hospitals,2013,7.85
Italy,Publicly owned hospitals,2014,7.58
Italy,Publicly owned hospitals,2015,7.53
Italy,Publicly owned hospitals,2016,7.41
Italy,Publicly owned hospitals,2017,7.12
Italy,Not-for-profit privately owned hospitals,2007,0.56
Italy,Not-for-profit privately owned hospitals,2008,0.56
Italy,Not-for-profit privately owned hospitals,2009,0.58
Italy,Not-for-profit privately owned hospitals,2010,0.57
Italy,Not-for-profit privately owned hospitals,2011,0.57
Italy,Not-for-profit privately owned hospitals,2012,0.6
Italy,Not-for-profit privately owned hospitals,2013,0.58
Italy,Not-for-profit privately owned hospitals,2014,0.58
Italy,Not-for-profit privately owned hospitals,2015,0.56
Italy,Not-for-profit privately owned hospitals,2016,0.54
Italy,Not-for-profit privately owned hospitals,2017,0.53
Italy,For-profit privately owned hospitals,2007,11.5
Italy,For-profit privately owned hospitals,2008,11.37
Italy,For-profit privately owned hospitals,2009,11.12
Italy,For-profit privately owned hospitals,2010,10.98
Italy,For-profit privately owned hospitals,2011,10.81
Italy,For-profit privately owned hospitals,2012,10.56
Italy,For-profit privately owned hospitals,2013,10.41
Italy,For-profit privately owned hospitals,2014,10.28
Italy,For-profit privately owned hospitals,2015,10.27
Italy,For-profit privately owned hospitals,2016,10.03
Italy,For-profit privately owned hospitals,2017,9.91
Japan,Hospitals,2000,73.0
Japan,Hospitals,2001,72.58
Japan,Hospitals,2002,72.09
Japan,Hospitals,2003,71.48
Japan,Hospitals,2004,71.09
Japan,Hospitals,2005,70.64
Japan,Hospitals,2006,69.92
Japan,Hospitals,2007,69.22
Japan,Hospitals,2008,68.66
Japan,Hospitals,2009,68.26
Japan,Hospitals,2010,67.7
Japan,Hospitals,2011,67.31
Japan,Hospitals,2012,67.13
Japan,Hospitals,2013,67.03
Japan,Hospitals,2014,66.75
Japan,Hospitals,2015,66.72
Japan,Hospitals,2016,66.51
Japan,Hospitals,2017,66.39
Japan,General hospitals,2000,64.64
Japan,General hospitals,2001,64.19
Japan,General hospitals,2002,63.69
Japan,General hospitals,2003,63.05
Japan,General hospitals,2004,62.65
Japan,General hospitals,2005,62.24
Japan,General hospitals,2006,61.53
Japan,General hospitals,2007,60.8
Japan,General hospitals,2008,60.23
Japan,General hospitals,2009,59.79
Japan,General hospitals,2010,59.25
Japan,General hospitals,2011,58.89
Japan,General hospitals,2012,58.73
Japan,General hospitals,2013,58.66
Japan,General hospitals,2014,58.36
Japan,General hospitals,2015,58.35
Japan,General hospitals,2016,58.14
Japan,General hospitals,2017,58.03
Japan,Publicly owned hospitals,2000,13.65
Japan,Publicly owned hospitals,2001,13.54
Japan,Publicly owned hospitals,2002,13.44
Japan,Publicly owned hospitals,2003,13.36
Japan,Publicly owned hospitals,2004,13.17
Japan,Publicly owned hospitals,2005,12.96
Japan,Publicly owned hospitals,2006,12.85
Japan,Publicly owned hospitals,2007,12.62
Japan,Publicly owned hospitals,2008,12.46
Japan,Publicly owned hospitals,2009,12.27
Japan,Publicly owned hospitals,2010,12.12
Japan,Publicly owned hospitals,2011,11.98
Japan,Publicly owned hospitals,2012,11.96
Japan,Publicly owned hospitals,2013,11.89
Japan,Publicly owned hospitals,2014,12.26
Japan,Publicly owned hospitals,2015,12.24
Japan,Publicly owned hospitals,2016,12.13
Japan,Publicly owned hospitals,2017,12.14
Korea,Hospitals,2000,24.27
Korea,Hospitals,2001,23.92
Korea,Hospitals,2002,26.61
Korea,Hospitals,2003,29.75
Korea,Hospitals,2004,31.15
Korea,Hospitals,2005,33.95
Korea,Hospitals,2006,39.12
Korea,Hospitals,2007,46.01
Korea,Hospitals,2008,51.21
Korea,Hospitals,2009,54.07
Korea,Hospitals,2010,56.69
Korea,Hospitals,2011,61.36
Korea,Hospitals,2012,65.7
Korea,Hospitals,2013,68.41
Korea,Hospitals,2014,72.36
Korea,Hospitals,2015,72.1
Korea,Hospitals,2016,73.92
Korea,Hospitals,2017,75.55
Korea,General hospitals,2000,18.42
Korea,General hospitals,2001,18.3
Korea,General hospitals,2002,20.46
Korea,General hospitals,2003,21.15
Korea,General hospitals,2004,21.73
Korea,General hospitals,2005,22.5
Korea,General hospitals,2006,23.64
Korea,General hospitals,2007,25.61
Korea,General hospitals,2008,28.07
Korea,General hospitals,2009,29.22
Korea,General hospitals,2010,29.58
Korea,General hospitals,2011,31.32
Korea,General hospitals,2012,32.87
Korea,General hospitals,2013,32.82
Korea,General hospitals,2014,34.62
Korea,General hospitals,2015,35.85
Korea,General hospitals,2016,36.12
Korea,General hospitals,2017,35.14
Korea,Publicly owned hospitals,2010,3.77
Korea,Publicly owned hospitals,2011,3.82
Korea,Publicly owned hospitals,2012,3.98
Korea,Publicly owned hospitals,2013,3.99
Korea,Publicly owned hospitals,2014,4.16
Korea,Publicly owned hospitals,2015,4.16
Korea,Publicly owned hospitals,2016,4.29
Korea,Publicly owned hospitals,2017,4.3
Korea,Not-for-profit privately owned hospitals,2010,52.91
Korea,Not-for-profit privately owned hospitals,2011,57.53
Korea,Not-for-profit privately owned hospitals,2012,61.71
Korea,Not-for-profit privately owned hospitals,2013,64.43
Korea,Not-for-profit privately owned hospitals,2014,68.2
Korea,Not-for-profit privately owned hospitals,2015,67.94
Korea,Not-for-profit privately owned hospitals,2016,69.63
Korea,Not-for-profit privately owned hospitals,2017,71.26
Korea,For-profit privately owned hospitals,2010,0.0
Korea,For-profit privately owned hospitals,2011,0.0
Korea,For-profit privately owned hospitals,2012,0.0
Korea,For-profit privately owned hospitals,2013,0.0
Korea,For-profit privately owned hospitals,2014,0.0
Korea,For-profit privately owned hospitals,2015,0.0
Korea,For-profit privately owned hospitals,2016,0.0
Korea,For-profit privately owned hospitals,2017,0.0
Luxembourg,Hospitals,2005,30.1
Luxembourg,Hospitals,2006,29.62
Luxembourg,Hospitals,2007,27.08
Luxembourg,Hospitals,2008,26.6
Luxembourg,Hospitals,2009,26.12
Luxembourg,Hospitals,2010,23.67
Luxembourg,Hospitals,2011,25.08
Luxembourg,Hospitals,2012,24.48
Luxembourg,Hospitals,2013,23.93
Luxembourg,Hospitals,2014,21.57
Luxembourg,Hospitals,2015,21.07
Luxembourg,Hospitals,2016,20.57
Luxembourg,Hospitals,2017,16.77
Luxembourg,Hospitals,2018,16.45
Luxembourg,General hospitals,2005,12.9
Luxembourg,General hospitals,2006,12.69
Luxembourg,General hospitals,2007,10.42
Luxembourg,General hospitals,2008,10.23
Luxembourg,General hospitals,2009,10.04
Luxembourg,General hospitals,2010,9.86
Luxembourg,General hospitals,2011,9.65
Luxembourg,General hospitals,2012,9.42
Luxembourg,General hospitals,2013,9.2
Luxembourg,General hospitals,2014,8.99
Luxembourg,General hospitals,2015,8.78
Luxembourg,General hospitals,2016,8.57
Luxembourg,General hospitals,2017,6.71
Luxembourg,General hospitals,2018,6.58
Luxembourg,Publicly owned hospitals,2005,30.1
Luxembourg,Publicly owned hospitals,2006,29.62
Luxembourg,Publicly owned hospitals,2007,27.08
Luxembourg,Publicly owned hospitals,2008,14.33
Luxembourg,Publicly owned hospitals,2009,14.06
Luxembourg,Publicly owned hospitals,2010,11.84
Luxembourg,Publicly owned hospitals,2011,11.58
Luxembourg,Publicly owned hospitals,2012,11.3
Luxembourg,Publicly owned hospitals,2013,11.04
Luxembourg,Publicly owned hospitals,2014,8.99
Luxembourg,Publicly owned hospitals,2015,8.78
Luxembourg,Publicly owned hospitals,2016,8.57
Luxembourg,Not-for-profit privately owned hospitals,2005,0.0
Luxembourg,Not-for-profit privately owned hospitals,2006,0.0
Luxembourg,Not-for-profit privately owned hospitals,2007,0.0
Luxembourg,Not-for-profit privately owned hospitals,2008,8.19
Luxembourg,Not-for-profit privately owned hospitals,2009,8.04
Luxembourg,Not-for-profit privately owned hospitals,2010,7.89
Luxembourg,Not-for-profit privately owned hospitals,2011,9.65
Luxembourg,Not-for-profit privately owned hospitals,2012,9.42
Luxembourg,Not-for-profit privately owned hospitals,2013,9.2
Luxembourg,Not-for-profit privately owned hospitals,2014,10.79
Luxembourg,Not-for-profit privately owned hospitals,2015,10.53
Luxembourg,Not-for-profit privately owned hospitals,2016,10.28
Luxembourg,For-profit privately owned hospitals,2005,0.0
Luxembourg,For-profit privately owned hospitals,2006,0.0
Luxembourg,For-profit privately owned hospitals,2007,0.0
Luxembourg,For-profit privately owned hospitals,2008,4.09
Luxembourg,For-profit privately owned hospitals,2009,4.02
Luxembourg,For-profit privately owned hospitals,2010,3.95
Luxembourg,For-profit privately owned hospitals,2011,3.86
Luxembourg,For-profit privately owned hospitals,2012,3.77
Luxembourg,For-profit privately owned hospitals,2013,3.68
Luxembourg,For-profit privately owned hospitals,2014,1.8
Luxembourg,For-profit privately owned hospitals,2015,1.76
Luxembourg,For-profit privately owned hospitals,2016,1.71
Mexico,Hospitals,2000,39.17
Mexico,Hospitals,2001,38.95
Mexico,Hospitals,2002,39.53
Mexico,Hospitals,2003,39.63
Mexico,Hospitals,2004,38.79
Mexico,Hospitals,2005,39.6
Mexico,Hospitals,2006,39.16
Mexico,Hospitals,2007,39.57
Mexico,Hospitals,2008,39.34
Mexico,Hospitals,2009,39.04
Mexico,Hospitals,2010,38.99
Mexico,Hospitals,2011,38.32
Mexico,Hospitals,2012,37.82
Mexico,Hospitals,2013,37.55
Mexico,Hospitals,2014,36.84
Mexico,Hospitals,2015,37.0
Mexico,Hospitals,2016,36.83
Mexico,Hospitals,2017,37.05
Mexico,Hospitals,2018,37.51
Mexico,Publicly owned hospitals,2000,9.88
Mexico,Publicly owned hospitals,2001,9.98
Mexico,Publicly owned hospitals,2002,9.99
Mexico,Publicly owned hospitals,2003,10.61
Mexico,Publicly owned hospitals,2004,10.29
Mexico,Publicly owned hospitals,2005,10.0
Mexico,Publicly owned hospitals,2006,10.28
Mexico,Publicly owned hospitals,2007,10.86
Mexico,Publicly owned hospitals,2008,11.24
Mexico,Publicly owned hospitals,2009,11.33
Mexico,Publicly owned hospitals,2010,11.34
Mexico,Publicly owned hospitals,2011,11.45
Mexico,Publicly owned hospitals,2012,11.45
Mexico,Publicly owned hospitals,2013,11.4
Mexico,Publicly owned hospitals,2014,11.42
Mexico,Publicly owned hospitals,2015,11.35
Mexico,Publicly owned hospitals,2016,11.29
Mexico,Publicly owned hospitals,2017,11.27
Mexico,Publicly owned hospitals,2018,11.26
Mexico,Not-for-profit privately owned hospitals,2007,0.1
Mexico,Not-for-profit privately owned hospitals,2008,0.15
Mexico,Not-for-profit privately owned hospitals,2009,0.17
Mexico,Not-for-profit privately owned hospitals,2010,0.14
Mexico,Not-for-profit privately owned hospitals,2011,0.16
Mexico,Not-for-profit privately owned hospitals,2012,0.15
Mexico,Not-for-profit privately owned hospitals,2013,0.15
Mexico,Not-for-profit privately owned hospitals,2014,0.15
Mexico,Not-for-profit privately owned hospitals,2015,0.16
Mexico,Not-for-profit privately owned hospitals,2016,0.16
Mexico,Not-for-profit privately owned hospitals,2017,0.15
Mexico,Not-for-profit privately owned hospitals,2018,0.15
Mexico,For-profit privately owned hospitals,2000,29.29
Mexico,For-profit privately owned hospitals,2001,28.98
Mexico,For-profit privately owned hospitals,2002,29.54
Mexico,For-profit privately owned hospitals,2003,29.02
Mexico,For-profit privately owned hospitals,2004,28.5
Mexico,For-profit privately owned hospitals,2005,29.6
Mexico,For-profit privately owned hospitals,2006,28.88
Mexico,For-profit privately owned hospitals,2007,28.61
Mexico,For-profit privately owned hospitals,2008,27.95
Mexico,For-profit privately owned hospitals,2009,27.54
Mexico,For-profit privately owned hospitals,2010,27.51
Mexico,For-profit privately owned hospitals,2011,26.71
Mexico,For-profit privately owned hospitals,2012,26.21
Mexico,For-profit privately owned hospitals,2013,26.0
Mexico,For-profit privately owned hospitals,2014,25.26
Mexico,For-profit privately owned hospitals,2015,25.49
Mexico,For-profit privately owned hospitals,2016,25.38
Mexico,For-profit privately owned hospitals,2017,25.64
Mexico,For-profit privately owned hospitals,2018,26.1
Netherlands,Hospitals,2000,13.06
Netherlands,Hospitals,2001,12.78
Netherlands,Hospitals,2002,12.45
Netherlands,Hospitals,2003,12.26
Netherlands,Hospitals,2004,12.16
Netherlands,Hospitals,2005,12.13
Netherlands,Hospitals,2006,11.81
Netherlands,Hospitals,2007,11.6
Netherlands,Hospitals,2008,11.07
Netherlands,Hospitals,2009,25.17
Netherlands,Hospitals,2010,25.7
Netherlands,Hospitals,2011,26.9
Netherlands,Hospitals,2012,29.78
Netherlands,Hospitals,2013,30.29
Netherlands,Hospitals,2014,29.94
Netherlands,Hospitals,2015,30.52
Netherlands,Hospitals,2016,31.36
Netherlands,Hospitals,2017,31.81
Netherlands,General hospitals,2000,6.91
Netherlands,General hospitals,2001,6.61
Netherlands,General hospitals,2002,6.63
Netherlands,General hospitals,2003,6.53
Netherlands,General hospitals,2004,6.51
Netherlands,General hospitals,2005,6.43
Netherlands,General hospitals,2006,6.36
Netherlands,General hospitals,2007,6.35
Netherlands,General hospitals,2008,6.26
Netherlands,General hospitals,2009,6.17
Netherlands,General hospitals,2010,6.14
Netherlands,General hospitals,2011,5.93
Netherlands,General hospitals,2012,5.91
Netherlands,General hospitals,2013,5.95
Netherlands,General hospitals,2014,5.93
Netherlands,General hospitals,2015,4.78
Netherlands,General hospitals,2016,4.58
Netherlands,General hospitals,2017,4.44
Netherlands,Publicly owned hospitals,2000,0.0
Netherlands,Publicly owned hospitals,2001,0.0
Netherlands,Publicly owned hospitals,2002,0.0
Netherlands,Publicly owned hospitals,2003,0.0
Netherlands,Publicly owned hospitals,2004,0.0
Netherlands,Publicly owned hospitals,2005,0.0
Netherlands,Publicly owned hospitals,2006,0.0
Netherlands,Publicly owned hospitals,2007,0.0
Netherlands,Publicly owned hospitals,2008,0.0
Netherlands,Publicly owned hospitals,2009,0.0
Netherlands,Publicly owned hospitals,2010,0.0
Netherlands,Publicly owned hospitals,2011,0.0
Netherlands,Publicly owned hospitals,2012,0.0
Netherlands,Publicly owned hospitals,2013,0.0
Netherlands,Publicly owned hospitals,2014,0.0
Netherlands,Publicly owned hospitals,2015,0.0
Netherlands,Publicly owned hospitals,2016,0.0
Netherlands,Publicly owned hospitals,2017,0.0
Netherlands,Not-for-profit privately owned hospitals,2000,13.06
Netherlands,Not-for-profit privately owned hospitals,2001,12.78
